clothing_id,product_name,rating,review_text,recommended_ind,positive_feedback_count,class_name
17091A,LAVENDER INCENSE IN TIN,2,Sizing is completely off. It fits loose around the waist but tight on shoulders.,0,0,General
17091A,LAVENDER INCENSE IN TIN,3,Runs very large and baggy. Had to return it for a smaller size.,0,6,General
17091A,LAVENDER INCENSE IN TIN,1,Runs very large and baggy. Had to return it for a smaller size.,0,7,General
17091A,LAVENDER INCENSE IN TIN,3,Runs very large and baggy. Had to return it for a smaller size.,0,4,General
17091A,LAVENDER INCENSE IN TIN,3,The fit is very awkward and much shorter than shown in photos.,0,8,General
22473,TV DINNER TRAY VINTAGE PAISLEY,2,Disappointed with the material. Fabric is paper thin and see-through.,0,0,General
22473,TV DINNER TRAY VINTAGE PAISLEY,3,Color faded immediately after washing. Very rough fabric.,0,6,General
22473,TV DINNER TRAY VINTAGE PAISLEY,3,Disappointed with the material. Fabric is paper thin and see-through.,0,4,General
22473,TV DINNER TRAY VINTAGE PAISLEY,2,Ripped along the seam after just one wash. Poor material quality.,0,3,General
22473,TV DINNER TRAY VINTAGE PAISLEY,3,"Quality is poor, threads coming loose everywhere.",0,4,General
22473,TV DINNER TRAY VINTAGE PAISLEY,1,Color faded immediately after washing. Very rough fabric.,0,0,General
84509A,SET OF 4 ENGLISH ROSE PLACEMATS,3,Ripped along the seam after just one wash. Poor material quality.,0,1,General
84509A,SET OF 4 ENGLISH ROSE PLACEMATS,3,Ripped along the seam after just one wash. Poor material quality.,0,9,General
84509A,SET OF 4 ENGLISH ROSE PLACEMATS,3,Ripped along the seam after just one wash. Poor material quality.,0,3,General
84509A,SET OF 4 ENGLISH ROSE PLACEMATS,2,Ripped along the seam after just one wash. Poor material quality.,0,7,General
84509A,SET OF 4 ENGLISH ROSE PLACEMATS,3,Ripped along the seam after just one wash. Poor material quality.,0,4,General
84510A,SET OF 4 ENGLISH ROSE COASTERS,5,Love this product! The quality is fantastic and fits perfectly.,1,7,General
84510A,SET OF 4 ENGLISH ROSE COASTERS,5,"Excellent item, super fast delivery and true to size.",1,6,General
84510A,SET OF 4 ENGLISH ROSE COASTERS,5,"High quality fabric, beautiful color, would definitely buy again!",1,7,General
84510A,SET OF 4 ENGLISH ROSE COASTERS,5,Absolutely gorgeous item! Exceeded my expectations.,1,7,General
84510A,SET OF 4 ENGLISH ROSE COASTERS,5,"Excellent item, super fast delivery and true to size.",1,6,General
84510A,SET OF 4 ENGLISH ROSE COASTERS,4,"Excellent item, super fast delivery and true to size.",1,3,General
84510A,SET OF 4 ENGLISH ROSE COASTERS,4,Absolutely gorgeous item! Exceeded my expectations.,1,3,General
22767,TRIPLE PHOTO FRAME CORNICE ,4,"Excellent item, super fast delivery and true to size.",1,1,General
22767,TRIPLE PHOTO FRAME CORNICE ,4,"Great purchase, looks amazing and very comfortable to wear.",1,6,General
22767,TRIPLE PHOTO FRAME CORNICE ,5,"High quality fabric, beautiful color, would definitely buy again!",1,4,General
22767,TRIPLE PHOTO FRAME CORNICE ,5,"Great purchase, looks amazing and very comfortable to wear.",1,7,General
22767,TRIPLE PHOTO FRAME CORNICE ,5,"High quality fabric, beautiful color, would definitely buy again!",1,6,General
22767,TRIPLE PHOTO FRAME CORNICE ,4,Love this product! The quality is fantastic and fits perfectly.,1,6,General
22767,TRIPLE PHOTO FRAME CORNICE ,4,"Great purchase, looks amazing and very comfortable to wear.",1,6,General
22767,TRIPLE PHOTO FRAME CORNICE ,4,"Great purchase, looks amazing and very comfortable to wear.",1,7,General
22768,FAMILY PHOTO FRAME CORNICE,4,Absolutely gorgeous item! Exceeded my expectations.,1,1,General
22768,FAMILY PHOTO FRAME CORNICE,5,"High quality fabric, beautiful color, would definitely buy again!",1,7,General
22768,FAMILY PHOTO FRAME CORNICE,4,Love this product! The quality is fantastic and fits perfectly.,1,9,General
22768,FAMILY PHOTO FRAME CORNICE,4,Absolutely gorgeous item! Exceeded my expectations.,1,8,General
22768,FAMILY PHOTO FRAME CORNICE,5,"Excellent item, super fast delivery and true to size.",1,4,General
22768,FAMILY PHOTO FRAME CORNICE,4,"Great purchase, looks amazing and very comfortable to wear.",1,8,General
22768,FAMILY PHOTO FRAME CORNICE,5,"Excellent item, super fast delivery and true to size.",1,5,General
22768,FAMILY PHOTO FRAME CORNICE,5,"High quality fabric, beautiful color, would definitely buy again!",1,6,General
21463,MIRRORED DISCO BALL ,4,"Excellent item, super fast delivery and true to size.",1,8,General
21463,MIRRORED DISCO BALL ,4,Absolutely gorgeous item! Exceeded my expectations.,1,0,General
21463,MIRRORED DISCO BALL ,4,Love this product! The quality is fantastic and fits perfectly.,1,5,General
21463,MIRRORED DISCO BALL ,4,"High quality fabric, beautiful color, would definitely buy again!",1,8,General
21464,DISCO BALL ROTATOR BATTERY OPERATED,5,"Excellent item, super fast delivery and true to size.",1,6,General
21464,DISCO BALL ROTATOR BATTERY OPERATED,4,Love this product! The quality is fantastic and fits perfectly.,1,5,General
21464,DISCO BALL ROTATOR BATTERY OPERATED,4,"Excellent item, super fast delivery and true to size.",1,2,General
21464,DISCO BALL ROTATOR BATTERY OPERATED,4,"Excellent item, super fast delivery and true to size.",1,5,General
21464,DISCO BALL ROTATOR BATTERY OPERATED,5,"Great purchase, looks amazing and very comfortable to wear.",1,5,General
21464,DISCO BALL ROTATOR BATTERY OPERATED,5,Absolutely gorgeous item! Exceeded my expectations.,1,7,General
21464,DISCO BALL ROTATOR BATTERY OPERATED,5,Love this product! The quality is fantastic and fits perfectly.,1,2,General
21464,DISCO BALL ROTATOR BATTERY OPERATED,4,"Great purchase, looks amazing and very comfortable to wear.",1,0,General
20820,SILVER LOOKING MIRROR,1,Not worth the money. Very expensive for such basic quality.,0,8,General
20820,SILVER LOOKING MIRROR,2,Felt ripped off. Cost too much for something that looks cheap.,0,4,General
20820,SILVER LOOKING MIRROR,3,Not worth the money. Very expensive for such basic quality.,0,5,General
20820,SILVER LOOKING MIRROR,1,Overpriced item. You can find better quality for half the price.,0,9,General
20820,SILVER LOOKING MIRROR,1,Not worth the money. Very expensive for such basic quality.,0,3,General
20820,SILVER LOOKING MIRROR,1,Overpriced item. You can find better quality for half the price.,0,0,General
20820,SILVER LOOKING MIRROR,1,Not worth the money. Very expensive for such basic quality.,0,0,General
85150,LADIES & GENTLEMEN METAL SIGN,5,"Great purchase, looks amazing and very comfortable to wear.",1,1,General
85150,LADIES & GENTLEMEN METAL SIGN,4,"High quality fabric, beautiful color, would definitely buy again!",1,6,General
85150,LADIES & GENTLEMEN METAL SIGN,5,"High quality fabric, beautiful color, would definitely buy again!",1,6,General
22117,METAL SIGN HER DINNER IS SERVED ,5,Absolutely gorgeous item! Exceeded my expectations.,1,6,General
22117,METAL SIGN HER DINNER IS SERVED ,5,"Great purchase, looks amazing and very comfortable to wear.",1,1,General
22117,METAL SIGN HER DINNER IS SERVED ,5,Love this product! The quality is fantastic and fits perfectly.,1,6,General
22117,METAL SIGN HER DINNER IS SERVED ,5,Absolutely gorgeous item! Exceeded my expectations.,1,1,General
22117,METAL SIGN HER DINNER IS SERVED ,5,Absolutely gorgeous item! Exceeded my expectations.,1,1,General
22117,METAL SIGN HER DINNER IS SERVED ,4,Absolutely gorgeous item! Exceeded my expectations.,1,4,General
22117,METAL SIGN HER DINNER IS SERVED ,5,Absolutely gorgeous item! Exceeded my expectations.,1,6,General
22117,METAL SIGN HER DINNER IS SERVED ,5,Love this product! The quality is fantastic and fits perfectly.,1,2,General
22117,METAL SIGN HER DINNER IS SERVED ,4,"Excellent item, super fast delivery and true to size.",1,8,General
22117,METAL SIGN HER DINNER IS SERVED ,5,"Excellent item, super fast delivery and true to size.",1,4,General
22117,METAL SIGN HER DINNER IS SERVED ,5,"Excellent item, super fast delivery and true to size.",1,0,General
48129,DOORMAT TOPIARY,3,Ripped along the seam after just one wash. Poor material quality.,0,0,General
48129,DOORMAT TOPIARY,3,"Quality is poor, threads coming loose everywhere.",0,1,General
48129,DOORMAT TOPIARY,1,"Quality is poor, threads coming loose everywhere.",0,0,General
48129,DOORMAT TOPIARY,2,Disappointed with the material. Fabric is paper thin and see-through.,0,8,General
48129,DOORMAT TOPIARY,3,Disappointed with the material. Fabric is paper thin and see-through.,0,0,General
48129,DOORMAT TOPIARY,2,Color faded immediately after washing. Very rough fabric.,0,2,General
48129,DOORMAT TOPIARY,3,Color faded immediately after washing. Very rough fabric.,0,0,General
48129,DOORMAT TOPIARY,2,Disappointed with the material. Fabric is paper thin and see-through.,0,4,General
48129,DOORMAT TOPIARY,3,Disappointed with the material. Fabric is paper thin and see-through.,0,7,General
48129,DOORMAT TOPIARY,2,Ripped along the seam after just one wash. Poor material quality.,0,1,General
48129,DOORMAT TOPIARY,1,Ripped along the seam after just one wash. Poor material quality.,0,2,General
82580,BATHROOM METAL SIGN,4,Love this product! The quality is fantastic and fits perfectly.,1,2,General
82580,BATHROOM METAL SIGN,5,"High quality fabric, beautiful color, would definitely buy again!",1,0,General
82580,BATHROOM METAL SIGN,4,Absolutely gorgeous item! Exceeded my expectations.,1,1,General
82580,BATHROOM METAL SIGN,4,"High quality fabric, beautiful color, would definitely buy again!",1,0,General
82580,BATHROOM METAL SIGN,5,"High quality fabric, beautiful color, would definitely buy again!",1,5,General
82580,BATHROOM METAL SIGN,5,"Excellent item, super fast delivery and true to size.",1,5,General
82580,BATHROOM METAL SIGN,4,Absolutely gorgeous item! Exceeded my expectations.,1,3,General
82580,BATHROOM METAL SIGN,5,"Excellent item, super fast delivery and true to size.",1,9,General
82580,BATHROOM METAL SIGN,4,Love this product! The quality is fantastic and fits perfectly.,1,3,General
82580,BATHROOM METAL SIGN,4,"Great purchase, looks amazing and very comfortable to wear.",1,3,General
82580,BATHROOM METAL SIGN,5,"Great purchase, looks amazing and very comfortable to wear.",1,0,General
82578,KITCHEN METAL SIGN,2,Overpriced item. You can find better quality for half the price.,0,2,General
82578,KITCHEN METAL SIGN,3,Not worth the money. Very expensive for such basic quality.,0,7,General
82578,KITCHEN METAL SIGN,3,Overpriced item. You can find better quality for half the price.,0,0,General
82578,KITCHEN METAL SIGN,2,Not worth the money. Very expensive for such basic quality.,0,7,General
82578,KITCHEN METAL SIGN,3,Overpriced for what it is. The material feels cheap for this price point.,0,7,General
82578,KITCHEN METAL SIGN,2,Overpriced item. You can find better quality for half the price.,0,3,General
82578,KITCHEN METAL SIGN,3,Not worth the money. Very expensive for such basic quality.,0,8,General
82578,KITCHEN METAL SIGN,3,Felt ripped off. Cost too much for something that looks cheap.,0,7,General
82578,KITCHEN METAL SIGN,2,Felt ripped off. Cost too much for something that looks cheap.,0,8,General
82581,TOILET METAL SIGN,2,Ripped along the seam after just one wash. Poor material quality.,0,5,General
82581,TOILET METAL SIGN,1,Ripped along the seam after just one wash. Poor material quality.,0,9,General
82581,TOILET METAL SIGN,2,"Quality is poor, threads coming loose everywhere.",0,2,General
82581,TOILET METAL SIGN,1,Color faded immediately after washing. Very rough fabric.,0,2,General
82581,TOILET METAL SIGN,3,Ripped along the seam after just one wash. Poor material quality.,0,0,General
22413,METAL SIGN TAKE IT OR LEAVE IT ,5,Absolutely gorgeous item! Exceeded my expectations.,1,9,General
22413,METAL SIGN TAKE IT OR LEAVE IT ,4,"Great purchase, looks amazing and very comfortable to wear.",1,1,General
22413,METAL SIGN TAKE IT OR LEAVE IT ,5,"Excellent item, super fast delivery and true to size.",1,6,General
22413,METAL SIGN TAKE IT OR LEAVE IT ,4,"Excellent item, super fast delivery and true to size.",1,6,General
22413,METAL SIGN TAKE IT OR LEAVE IT ,5,Love this product! The quality is fantastic and fits perfectly.,1,8,General
22413,METAL SIGN TAKE IT OR LEAVE IT ,5,"Great purchase, looks amazing and very comfortable to wear.",1,2,General
22413,METAL SIGN TAKE IT OR LEAVE IT ,4,"Great purchase, looks amazing and very comfortable to wear.",1,8,General
22413,METAL SIGN TAKE IT OR LEAVE IT ,4,"Excellent item, super fast delivery and true to size.",1,3,General
22413,METAL SIGN TAKE IT OR LEAVE IT ,5,Absolutely gorgeous item! Exceeded my expectations.,1,0,General
22413,METAL SIGN TAKE IT OR LEAVE IT ,5,"Excellent item, super fast delivery and true to size.",1,9,General
22413,METAL SIGN TAKE IT OR LEAVE IT ,5,"Great purchase, looks amazing and very comfortable to wear.",1,3,General
21907,I'M ON HOLIDAY METAL SIGN,1,Overpriced for what it is. The material feels cheap for this price point.,0,9,General
21907,I'M ON HOLIDAY METAL SIGN,2,Overpriced for what it is. The material feels cheap for this price point.,0,0,General
21907,I'M ON HOLIDAY METAL SIGN,3,Felt ripped off. Cost too much for something that looks cheap.,0,6,General
21907,I'M ON HOLIDAY METAL SIGN,3,Overpriced item. You can find better quality for half the price.,0,1,General
21907,I'M ON HOLIDAY METAL SIGN,3,Overpriced for what it is. The material feels cheap for this price point.,0,5,General
21907,I'M ON HOLIDAY METAL SIGN,3,Overpriced item. You can find better quality for half the price.,0,2,General
21907,I'M ON HOLIDAY METAL SIGN,2,Overpriced item. You can find better quality for half the price.,0,9,General
21907,I'M ON HOLIDAY METAL SIGN,1,Overpriced for what it is. The material feels cheap for this price point.,0,7,General
21907,I'M ON HOLIDAY METAL SIGN,3,Felt ripped off. Cost too much for something that looks cheap.,0,4,General
21907,I'M ON HOLIDAY METAL SIGN,1,Not worth the money. Very expensive for such basic quality.,0,4,General
21907,I'M ON HOLIDAY METAL SIGN,1,Felt ripped off. Cost too much for something that looks cheap.,0,7,General
22441,GROW YOUR OWN BASIL IN ENAMEL MUG,4,Absolutely gorgeous item! Exceeded my expectations.,1,8,General
22441,GROW YOUR OWN BASIL IN ENAMEL MUG,5,"High quality fabric, beautiful color, would definitely buy again!",1,1,General
22441,GROW YOUR OWN BASIL IN ENAMEL MUG,5,Love this product! The quality is fantastic and fits perfectly.,1,2,General
22441,GROW YOUR OWN BASIL IN ENAMEL MUG,5,"High quality fabric, beautiful color, would definitely buy again!",1,6,General
22441,GROW YOUR OWN BASIL IN ENAMEL MUG,4,"Great purchase, looks amazing and very comfortable to wear.",1,7,General
22441,GROW YOUR OWN BASIL IN ENAMEL MUG,4,Absolutely gorgeous item! Exceeded my expectations.,1,5,General
22441,GROW YOUR OWN BASIL IN ENAMEL MUG,5,"Excellent item, super fast delivery and true to size.",1,8,General
22441,GROW YOUR OWN BASIL IN ENAMEL MUG,4,"Great purchase, looks amazing and very comfortable to wear.",1,7,General
21122,SET/10 PINK POLKADOT PARTY CANDLES,4,"Excellent item, super fast delivery and true to size.",1,0,General
21122,SET/10 PINK POLKADOT PARTY CANDLES,4,Absolutely gorgeous item! Exceeded my expectations.,1,0,General
21122,SET/10 PINK POLKADOT PARTY CANDLES,4,Love this product! The quality is fantastic and fits perfectly.,1,9,General
21122,SET/10 PINK POLKADOT PARTY CANDLES,4,"Great purchase, looks amazing and very comfortable to wear.",1,0,General
21122,SET/10 PINK POLKADOT PARTY CANDLES,4,"High quality fabric, beautiful color, would definitely buy again!",1,7,General
21122,SET/10 PINK POLKADOT PARTY CANDLES,4,Love this product! The quality is fantastic and fits perfectly.,1,5,General
21122,SET/10 PINK POLKADOT PARTY CANDLES,4,"Great purchase, looks amazing and very comfortable to wear.",1,0,General
21122,SET/10 PINK POLKADOT PARTY CANDLES,5,Love this product! The quality is fantastic and fits perfectly.,1,5,General
21122,SET/10 PINK POLKADOT PARTY CANDLES,5,"High quality fabric, beautiful color, would definitely buy again!",1,7,General
22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,3,Overpriced for what it is. The material feels cheap for this price point.,0,0,General
